Datetime,Open,High,Low,Close,RSI,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,PnL,Success,Entry Time
2013-02-07T02:23:00.000000,1.35341,1.35343,1.35271,1.35271,29.31217619008547,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.486205669803,1,2013-02-07T02:23:00.000000
2013-02-07T08:12:00.000000,1.35523,1.35523,1.35488,1.35488,26.547120867844953,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2122.1287968289303,0,2013-02-07T08:12:00.000000
2013-02-07T09:00:00.000000,1.34631,1.34631,1.34534,1.34602,29.526203424878766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1382.1395033699025,0,2013-02-07T09:00:00.000000
2013-02-07T10:52:00.000000,1.33721,1.33753,1.33714,1.33741,28.148050756638586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.06012706523256,1,2013-02-07T10:52:00.000000
2013-02-07T11:58:00.000000,1.33809,1.3381,1.33793,1.33803,28.877014877133494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.91949372058727,1,2013-02-07T11:58:00.000000
2013-02-07T13:05:00.000000,1.3397,1.33974,1.33946,1.33965,34.170767714400036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87961283393088,1,2013-02-07T13:05:00.000000
2013-02-07T17:24:00.000000,1.33923,1.33923,1.33883,1.33887,24.27328295875279,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.32018833728203,1,2013-02-07T17:24:00.000000
2013-02-07T18:53:00.000000,1.33935,1.33937,1.33906,1.33913,28.221227288959312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.46225844366901,1,2013-02-07T18:53:00.000000
2013-02-08T00:19:00.000000,1.34053,1.34059,1.3405,1.34052,23.48022932486426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,61.43462677808817,1,2013-02-08T00:19:00.000000
2013-02-08T00:48:00.000000,1.34054,1.34054,1.33987,1.34026,29.953492627043797,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.75918852836888,0,2013-02-08T00:48:00.000000
2013-02-08T05:22:00.000000,1.34063,1.34067,1.3402,1.34066,33.82173834342696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,206.94009843173765,1,2013-02-08T05:22:00.000000
2013-02-08T07:32:00.000000,1.34032,1.34032,1.33998,1.34,28.88825999084949,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239.84759284788748,0,2013-02-08T07:32:00.000000
2013-02-08T10:11:00.000000,1.33819,1.33822,1.33759,1.33762,31.388987364365605,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.96839053292955,1,2013-02-08T10:11:00.000000
2013-02-08T12:38:00.000000,1.33563,1.33572,1.33562,1.33568,22.84258468535929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,31.21096352448269,1,2013-02-08T12:38:00.000000
2013-02-08T13:50:00.000000,1.33581,1.33584,1.33575,1.3358,34.32428459255092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,14.571994008086937,1,2013-02-08T13:50:00.000000
2013-02-10T18:38:00.000000,1.33638,1.33639,1.33632,1.33638,29.101869315319114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,46.37323354942891,1,2013-02-10T18:38:00.000000
2013-02-10T21:04:00.000000,1.33688,1.33688,1.33671,1.33685,32.484834958495696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74050358204005,1,2013-02-10T21:04:00.000000
2013-02-10T23:13:00.000000,1.33674,1.33676,1.33674,1.33674,27.849500835747616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.56496003652714,1,2013-02-10T23:13:00.000000
2013-02-11T02:54:00.000000,1.33717,1.33718,1.33681,1.33681,30.164428045992903,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.271953168367222,0,2013-02-11T02:54:00.000000
2013-02-11T06:07:00.000000,1.33761,1.33779,1.33758,1.33764,33.87998232481546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.79450433606704,1,2013-02-11T06:07:00.000000
2013-02-11T08:35:00.000000,1.33871,1.33871,1.33818,1.33844,30.733015076534425,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-172.74892177438102,0,2013-02-11T08:35:00.000000
2013-02-11T12:58:00.000000,1.34064,1.34082,1.34061,1.34064,33.247770761951514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,149.92126673914373,1,2013-02-11T12:58:00.000000
2013-02-11T14:34:00.000000,1.34112,1.34113,1.34112,1.34113,33.27356154827122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-167.12689322493648,0,2013-02-11T14:34:00.000000
2013-02-11T17:23:00.000000,1.33946,1.33958,1.33932,1.33958,34.00847666059381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.07231142214177,1,2013-02-11T17:23:00.000000
2013-02-11T21:58:00.000000,1.33981,1.33981,1.33977,1.33977,34.70870702389451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-67.56050766735093,0,2013-02-11T21:58:00.000000
2013-02-12T00:22:00.000000,1.33806,1.33823,1.33805,1.33809,25.908642825517475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.301642579016125,1,2013-02-12T00:22:00.000000
2013-02-12T02:36:00.000000,1.33853,1.33853,1.33793,1.33793,28.474712065427955,0,0,0,0,-100,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.644727678954462,1,2013-02-12T02:36:00.000000
2013-02-12T03:06:00.000000,1.33685,1.33696,1.33662,1.33686,31.553721179950266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,391.2430678462899,1,2013-02-12T03:06:00.000000
2013-02-12T07:31:00.000000,1.34363,1.34374,1.34363,1.34363,31.57949560814668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.808921277459564,1,2013-02-12T07:31:00.000000
2013-02-12T08:58:00.000000,1.34161,1.34184,1.34139,1.34165,19.593598679524295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,370.17626874079,1,2013-02-12T08:58:00.000000
2013-02-12T11:55:00.000000,1.34496,1.34505,1.34492,1.34495,32.43194033594851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,131.13507483164736,1,2013-02-12T11:55:00.000000
2013-02-12T14:00:00.000000,1.3453,1.34535,1.34519,1.3453,30.946919732881533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-109.00605426994377,0,2013-02-12T14:00:00.000000
2013-02-12T18:14:00.000000,1.34478,1.34479,1.34457,1.34469,29.759678243749306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.245017319902715,1,2013-02-12T18:14:00.000000
2013-02-13T00:40:00.000000,1.34426,1.34426,1.34425,1.34425,34.47854823790235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,42.919743907272455,1,2013-02-13T00:40:00.000000
2013-02-13T07:48:00.000000,1.34856,1.34865,1.34784,1.34865,30.876919744981507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-178.09810584066915,0,2013-02-13T07:48:00.000000
2013-02-13T09:16:00.000000,1.34702,1.34705,1.34686,1.34692,32.72872185536899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,155.55250164804795,1,2013-02-13T09:16:00.000000
2013-02-13T10:24:00.000000,1.34579,1.34614,1.34579,1.34596,29.108672760268227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.4207757875892,0,2013-02-13T10:24:00.000000
2013-02-13T14:11:00.000000,1.34459,1.34459,1.34451,1.34458,32.21413235452603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2013-02-13T14:11:00.000000
2013-02-13T15:49:00.000000,1.34459,1.34462,1.3445,1.34459,34.34454667071558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,35.15549146995017,1,2013-02-13T15:49:00.000000
2013-02-13T17:36:00.000000,1.3444,1.34449,1.34432,1.3444,26.787752954858952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,57.14299956474201,1,2013-02-13T17:36:00.000000
2013-02-13T19:50:00.000000,1.34432,1.34439,1.34424,1.34433,34.55756070571641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,136.5891140960223,1,2013-02-13T19:50:00.000000
2013-02-13T22:27:00.000000,1.34489,1.34489,1.34459,1.34473,34.69258911125307,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.02260880922269,1,2013-02-13T22:27:00.000000
2013-02-13T22:47:00.000000,1.34439,1.34452,1.34438,1.34441,29.63191806269134,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125.43815487593979,0,2013-02-13T22:47:00.000000
2013-02-14T02:16:00.000000,1.33927,1.33952,1.33904,1.33904,22.720252939615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.62377699393804,1,2013-02-14T02:16:00.000000
2013-02-14T05:21:00.000000,1.33219,1.33254,1.33214,1.3325,22.475882654591462,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.31860186361972,1,2013-02-14T05:21:00.000000
2013-02-14T06:15:00.000000,1.33294,1.33294,1.33207,1.3321,28.898328995751655,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8580561508484,1,2013-02-14T06:15:00.000000
2013-02-14T07:01:00.000000,1.33205,1.33217,1.33193,1.33212,34.00758024544707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.5819335306616,1,2013-02-14T07:01:00.000000
2013-02-14T10:08:00.000000,1.33262,1.33286,1.33257,1.33285,33.9272082286035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,238.38894138886062,1,2013-02-14T10:08:00.000000
2013-02-14T17:21:00.000000,1.33614,1.33614,1.33583,1.33584,34.64225227892785,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108.09252872712202,0,2013-02-14T17:21:00.000000
2013-02-14T23:39:00.000000,1.33591,1.33599,1.33589,1.33591,34.14655345086803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-130.33341751558697,0,2013-02-14T23:39:00.000000
2013-02-15T03:10:00.000000,1.33555,1.33564,1.33518,1.33558,29.100609962635478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-381.0109711479477,0,2013-02-15T03:10:00.000000
2013-02-15T05:41:00.000000,1.33259,1.33282,1.33256,1.33257,30.186960314140187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.84263419318593,1,2013-02-15T05:41:00.000000
2013-02-15T07:27:00.000000,1.3306,1.33104,1.3306,1.33091,31.194715588796495,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.9193788204522,1,2013-02-15T07:27:00.000000
2013-02-15T09:46:00.000000,1.33531,1.33532,1.33456,1.33456,34.98197971273995,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.7377784520443,1,2013-02-15T09:46:00.000000
2013-02-17T17:00:00.000000,1.33488,1.33493,1.33483,1.33492,27.72032004515269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,137.11630657933335,1,2013-02-17T17:00:00.000000
2013-02-17T17:58:00.000000,1.33419,1.3342,1.33405,1.33414,24.06048416757638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.17886832019934,1,2013-02-17T17:58:00.000000
2013-02-17T18:53:00.000000,1.33454,1.33454,1.33379,1.33407,28.572016199362455,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106.37945811471234,0,2013-02-17T18:53:00.000000
2013-02-17T22:07:00.000000,1.33349,1.33352,1.33348,1.33348,31.54957361880511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.252074178719084,0,2013-02-17T22:07:00.000000
2013-02-18T03:07:00.000000,1.33259,1.33275,1.33256,1.33258,23.684167320656744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,155.3163938327093,1,2013-02-18T03:07:00.000000
2013-02-18T09:40:00.000000,1.33439,1.33466,1.33425,1.33439,15.570835956799373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,108.93406196806292,1,2013-02-18T09:40:00.000000
2013-02-18T11:47:00.000000,1.3347,1.33471,1.33469,1.3347,34.941976523494425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,52.0559117904765,1,2013-02-18T11:47:00.000000
2013-02-18T12:16:00.000000,1.33466,1.33478,1.33465,1.33465,26.516943835438745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.76977871771888,1,2013-02-18T12:16:00.000000
2013-02-18T13:17:00.000000,1.33502,1.33506,1.33484,1.33489,33.831251266307575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.46179820633581,1,2013-02-18T13:17:00.000000
2013-02-18T15:18:00.000000,1.33492,1.33492,1.33489,1.3349,25.924770838069012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,37.38381168377908,1,2013-02-18T15:18:00.000000
2013-02-18T19:10:00.000000,1.33392,1.33405,1.33389,1.33404,29.39373976489535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,138.08710127128688,1,2013-02-18T19:10:00.000000
2013-02-19T02:18:00.000000,1.33416,1.33416,1.33356,1.33394,21.32255113404836,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.5135545241168,1,2013-02-19T02:18:00.000000
2013-02-19T05:44:00.000000,1.33373,1.33402,1.33373,1.33378,31.849751335659825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.1273551715193,1,2013-02-19T05:44:00.000000
2013-02-19T10:54:00.000000,1.33599,1.33599,1.33571,1.33573,33.98335327300399,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.04751129790333,1,2013-02-19T10:54:00.000000
